transaction_date;month_name;month_id;day_name;day_number;trans_count;products_sold;product_category;product_detail;product_type;store_location;time_bucket;Total_revenue
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;Earl Grey Rg;Brewed Black tea;Lower Manhattan;Evening;7,5
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;Lemon Grass Rg;Brewed herbal tea;Lower Manhattan;Evening;7,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Lower Manhattan;Evening;7,5
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Coffee;Ouro Brasileiro shot;Barista Espresso;Hell's Kitchen;Evening;9
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Bakery;Chocolate Chip Biscotti;Biscotti;Hell's Kitchen;Evening;3,5
2023/03/06;Mar;2023-Mar;Mon;2;4;4;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Astoria;Evening;18
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Astoria;Evening;14
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Lower Manhattan;Evening;6,2
2023/03/06;Mar;2023-Mar;Mon;2;4;4;Tea;Lemon Grass Lg;Brewed herbal tea;Hell's Kitchen;Evening;21
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Bakery;Chocolate Chip Biscotti;Biscotti;Lower Manhattan;Evening;3,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Cappuccino;Barista Espresso;Lower Manhattan;Evening;3,75
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Coffee;Cappuccino;Barista Espresso;Astoria;Evening;15
2023/03/06;Mar;2023-Mar;Mon;2;4;4;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Lower Manhattan;Evening;17,5
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Astoria;Evening;15
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Cappuccino;Barista Espresso;Hell's Kitchen;Evening;7,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Ouro Brasileiro shot;Barista Espresso;Lower Manhattan;Evening;3
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Ethiopia Lg;Gourmet brewed coffee;Hell's Kitchen;Evening;3,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Hell's Kitchen;Evening;2
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Hell's Kitchen;Evening;7,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Ethiopia Sm;Gourmet brewed coffee;Lower Manhattan;Evening;2,2
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Astoria;Evening;12
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Peppermint Lg;Brewed herbal tea;Hell's Kitchen;Evening;6
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;Earl Grey Rg;Brewed Black tea;Hell's Kitchen;Evening;10
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Latte Rg;Barista Espresso;Hell's Kitchen;Evening;4,25
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Bakery;Ginger Biscotti;Biscotti;Astoria;Evening;3,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Astoria;Evening;3,1
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Lemon Grass Lg;Brewed herbal tea;Lower Manhattan;Evening;6
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;Lemon Grass Rg;Brewed herbal tea;Astoria;Evening;5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Astoria;Evening;6
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Bakery;Jumbo Savory Scone;Scone;Astoria;Evening;3,75
2023/03/06;Mar;2023-Mar;Mon;2;3;3;Tea;Lemon Grass Rg;Brewed herbal tea;Hell's Kitchen;Evening;10
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Ethiopia Rg;Gourmet brewed coffee;Astoria;Evening;3
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Bakery;Almond Croissant;Pastry;Astoria;Evening;7,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Peppermint Lg;Brewed herbal tea;Lower Manhattan;Evening;3
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;Serenity Green Tea Lg;Brewed Green tea;Hell's Kitchen;Evening;12
2023/03/06;Mar;2023-Mar;Mon;2;3;3;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Astoria;Evening;7,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Astoria;Evening;6
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Latte;Barista Espresso;Lower Manhattan;Evening;7,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Brazilian Sm;Organic brewed coffee;Astoria;Evening;4,4
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Lower Manhattan;Evening;2
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Coffee;Ethiopia Sm;Gourmet brewed coffee;Astoria;Evening;6,6
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Earl Grey Lg;Brewed Black tea;Lower Manhattan;Evening;6
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Hell's Kitchen;Evening;3
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Lower Manhattan;Evening;4
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;English Breakfast Lg;Brewed Black tea;Hell's Kitchen;Evening;12
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Bakery;Oatmeal Scone;Scone;Astoria;Evening;6
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Ethiopia Rg;Gourmet brewed coffee;Hell's Kitchen;Evening;3
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Astoria;Evening;9,3
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Hell's Kitchen;Evening;9,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Hell's Kitchen;Evening;3
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Peppermint Rg;Brewed herbal tea;Hell's Kitchen;Evening;2,5
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Astoria;Evening;7,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Espresso shot;Barista Espresso;Astoria;Evening;6
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Earl Grey Rg;Brewed Black tea;Astoria;Evening;2,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Bakery;Croissant;Pastry;Astoria;Evening;3,5
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Tea;English Breakfast Lg;Brewed Black tea;Astoria;Evening;6
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Astoria;Evening;5,1
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Brazilian Lg;Organic brewed coffee;Astoria;Evening;3,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Peppermint Rg;Brewed herbal tea;Astoria;Evening;2,5
2023/03/06;Mar;2023-Mar;Mon;2;2;2;Bakery;Ginger Scone;Scone;Hell's Kitchen;Evening;6,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Brazilian Lg;Organic brewed coffee;Hell's Kitchen;Evening;3,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Astoria;Evening;3,75
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Bakery;Scottish Cream Scone ;Scone;Astoria;Evening;4,5
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Coffee;Ethiopia Lg;Gourmet brewed coffee;Astoria;Evening;7
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Hell's Kitchen;Evening;9
2023/03/06;Mar;2023-Mar;Mon;2;1;1;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Astoria;Evening;4
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Lower Manhattan;Morning;9,5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;English Breakfast Lg;Brewed Black tea;Lower Manhattan;Morning;3
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Packaged Chocolate;Sustainably Grown Organic;Organic Chocolate;Lower Manhattan;Morning;7,6
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Peppermint Lg;Brewed herbal tea;Lower Manhattan;Morning;18
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Ethiopia Sm;Gourmet brewed coffee;Lower Manhattan;Morning;17,6
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Astoria;Morning;8
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee;Ethiopia Sm;Gourmet brewed coffee;Astoria;Morning;4,4
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Tea;Serenity Green Tea Lg;Brewed Green tea;Lower Manhattan;Morning;9
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Bakery;Oatmeal Scone;Scone;Lower Manhattan;Morning;6
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Earl Grey Rg;Brewed Black tea;Astoria;Morning;17,5
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Astoria;Morning;14
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Cappuccino Lg;Barista Espresso;Astoria;Morning;12,75
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Bakery;Chocolate Chip Biscotti;Biscotti;Astoria;Morning;7
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Astoria;Morning;2,5
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Astoria;Morning;15
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Bakery;Almond Croissant;Pastry;Astoria;Morning;7,5
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Lower Manhattan;Morning;12,75
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Bakery;Ginger Scone;Scone;Lower Manhattan;Morning;6,5
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Bakery;Chocolate Croissant;Pastry;Lower Manhattan;Morning;11,25
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Astoria;Morning;18,75
2023/03/07;Mar;2023-Mar;Tue;3;7;7;Tea;Lemon Grass Lg;Brewed herbal tea;Lower Manhattan;Morning;27
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Astoria;Morning;5
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Latte Rg;Barista Espresso;Lower Manhattan;Morning;29,75
2023/03/07;Mar;2023-Mar;Tue;3;6;6;Flavours;Carmel syrup;Regular syrup;Lower Manhattan;Morning;7,2
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Bakery;Chocolate Croissant;Pastry;Astoria;Morning;11,25
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Astoria;Morning;5
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Astoria;Morning;12
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Lower Manhattan;Morning;2,5
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Astoria;Morning;12,25
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Astoria;Morning;18,6
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Tea;English Breakfast Rg;Brewed Black tea;Lower Manhattan;Morning;5
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Bakery;Cranberry Scone;Scone;Lower Manhattan;Morning;13
2023/03/07;Mar;2023-Mar;Tue;3;5;5;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Lower Manhattan;Morning;28
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Cappuccino Lg;Barista Espresso;Lower Manhattan;Morning;17
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee beans;Ethiopia;Gourmet Beans;Lower Manhattan;Morning;21
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Earl Grey Lg;Brewed Black tea;Lower Manhattan;Morning;18
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Lower Manhattan;Morning;7,35
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee beans;Organic Decaf Blend;Organic Beans;Lower Manhattan;Morning;107
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Tea;Earl Grey Rg;Brewed Black tea;Lower Manhattan;Morning;10
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Tea;Serenity Green Tea Rg;Brewed Green tea;Lower Manhattan;Morning;10
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Lemon Grass Rg;Brewed herbal tea;Lower Manhattan;Morning;10
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Brazilian Rg;Organic brewed coffee;Lower Manhattan;Morning;12
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Lower Manhattan;Morning;9,3
2023/03/07;Mar;2023-Mar;Tue;3;6;6;Coffee;Cappuccino Lg;Barista Espresso;Hell's Kitchen;Morning;42,5
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Peppermint Rg;Brewed herbal tea;Hell's Kitchen;Morning;15
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Bakery;Ginger Scone;Scone;Hell's Kitchen;Morning;9,75
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;English Breakfast Lg;Brewed Black tea;Hell's Kitchen;Morning;6
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Bakery;Scottish Cream Scone ;Scone;Hell's Kitchen;Morning;18
2023/03/07;Mar;2023-Mar;Tue;3;5;5;Tea;English Breakfast Lg;Brewed Black tea;Astoria;Morning;21
2023/03/07;Mar;2023-Mar;Tue;3;5;5;Coffee;Brazilian Rg;Organic brewed coffee;Hell's Kitchen;Morning;21
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Flavours;Chocolate syrup;Regular syrup;Hell's Kitchen;Morning;2,4
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Bakery;Hazelnut Biscotti;Biscotti;Hell's Kitchen;Morning;6,5
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Latte Rg;Barista Espresso;Hell's Kitchen;Morning;12,75
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Lower Manhattan;Morning;16
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Tea;English Breakfast Rg;Brewed Black tea;Astoria;Morning;7,5
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Lower Manhattan;Morning;4
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Flavours;Carmel syrup;Regular syrup;Hell's Kitchen;Morning;5,6
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Lower Manhattan;Morning;15
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Bakery;Croissant;Pastry;Lower Manhattan;Morning;3,5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Astoria;Morning;3,1
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Astoria;Morning;7,65
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee;Brazilian Rg;Organic brewed coffee;Astoria;Morning;6
2023/03/07;Mar;2023-Mar;Tue;3;6;6;Coffee;Latte Rg;Barista Espresso;Astoria;Morning;38,25
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Hell's Kitchen;Morning;18
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Espresso shot;Barista Espresso;Lower Manhattan;Morning;18
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Flavours;Hazelnut syrup;Regular syrup;Lower Manhattan;Morning;1,6
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Tea;Earl Grey Lg;Brewed Black tea;Hell's Kitchen;Morning;9
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Loose Tea;English Breakfast;Black tea;Lower Manhattan;Morning;8,95
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Earl Grey Rg;Brewed Black tea;Hell's Kitchen;Morning;15
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Lower Manhattan;Morning;9
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Hell's Kitchen;Morning;20
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Hell's Kitchen;Morning;23,75
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Lower Manhattan;Morning;12,5
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Tea;Serenity Green Tea Lg;Brewed Green tea;Hell's Kitchen;Morning;6
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Cappuccino;Barista Espresso;Astoria;Morning;7,5
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Bakery;Cranberry Scone;Scone;Astoria;Morning;6,5
2023/03/07;Mar;2023-Mar;Tue;3;6;6;Coffee;Cappuccino;Barista Espresso;Lower Manhattan;Morning;30
2023/03/07;Mar;2023-Mar;Tue;3;5;5;Coffee;Brazilian Sm;Organic brewed coffee;Hell's Kitchen;Morning;19,8
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Ethiopia Rg;Gourmet brewed coffee;Astoria;Morning;12
2023/03/07;Mar;2023-Mar;Tue;3;5;5;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Hell's Kitchen;Morning;33,75
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee;Brazilian Sm;Organic brewed coffee;Astoria;Morning;2,2
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Ethiopia Rg;Gourmet brewed coffee;Lower Manhattan;Morning;12
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Flavours;Chocolate syrup;Regular syrup;Lower Manhattan;Morning;3,2
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Lower Manhattan;Morning;10
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Bakery;Croissant;Pastry;Hell's Kitchen;Morning;7
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Latte;Barista Espresso;Hell's Kitchen;Morning;15
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Bakery;Almond Croissant;Pastry;Hell's Kitchen;Morning;3,75
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Tea;Peppermint Rg;Brewed herbal tea;Astoria;Morning;7,5
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Astoria;Morning;4
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Hell's Kitchen;Morning;10
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Latte;Barista Espresso;Astoria;Morning;11,25
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Hell's Kitchen;Morning;12,5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee;Latte;Barista Espresso;Lower Manhattan;Morning;3,75
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Lower Manhattan;Morning;4
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Lower Manhattan;Morning;11,25
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Hell's Kitchen;Morning;18,6
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Bakery;Cranberry Scone;Scone;Hell's Kitchen;Morning;9,75
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Hell's Kitchen;Morning;10
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee;Cappuccino;Barista Espresso;Hell's Kitchen;Morning;7,5
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Hell's Kitchen;Morning;4
2023/03/07;Mar;2023-Mar;Tue;3;7;7;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Hell's Kitchen;Morning;26,95
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Brazilian Lg;Organic brewed coffee;Astoria;Morning;10,5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Astoria;Morning;9
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Bakery;Jumbo Savory Scone;Scone;Astoria;Morning;7,5
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Brazilian Sm;Organic brewed coffee;Lower Manhattan;Morning;6,6
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Lower Manhattan;Morning;24
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Hell's Kitchen;Morning;14
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Bakery;Hazelnut Biscotti;Biscotti;Lower Manhattan;Morning;3,25
2023/03/07;Mar;2023-Mar;Tue;3;6;6;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Hell's Kitchen;Morning;22,5
2023/03/07;Mar;2023-Mar;Tue;3;6;6;Bakery;Chocolate Croissant;Pastry;Hell's Kitchen;Morning;22,5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;Lemon Grass Rg;Brewed herbal tea;Hell's Kitchen;Morning;5
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Bakery;Chocolate Chip Biscotti;Biscotti;Lower Manhattan;Morning;14
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Bakery;Ginger Scone;Scone;Astoria;Morning;3,25
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Ethiopia Sm;Gourmet brewed coffee;Hell's Kitchen;Morning;4,4
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Hell's Kitchen;Morning;6
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;Serenity Green Tea Rg;Brewed Green tea;Hell's Kitchen;Morning;5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Hell's Kitchen;Morning;6,2
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Hell's Kitchen;Morning;12,75
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Bakery;Jumbo Savory Scone;Scone;Hell's Kitchen;Morning;3,75
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Hell's Kitchen;Morning;22,5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;Lemon Grass Lg;Brewed herbal tea;Astoria;Morning;6
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Hell's Kitchen;Morning;7,5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Bakery;Ginger Biscotti;Biscotti;Hell's Kitchen;Morning;3,5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee beans;Brazilian - Organic;Organic Beans;Hell's Kitchen;Morning;18
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Astoria;Morning;3
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Ethiopia Lg;Gourmet brewed coffee;Astoria;Morning;14
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Lower Manhattan;Morning;7
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Hell's Kitchen;Morning;9
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Astoria;Morning;7,5
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Bakery;Almond Croissant;Pastry;Lower Manhattan;Morning;7,5
2023/03/07;Mar;2023-Mar;Tue;3;4;4;Coffee;Brazilian Lg;Organic brewed coffee;Lower Manhattan;Morning;17,5
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Lower Manhattan;Morning;12
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Loose Tea;Peppermint;Herbal tea;Lower Manhattan;Morning;8,95
2023/03/07;Mar;2023-Mar;Tue;3;3;3;Coffee;Ethiopia Rg;Gourmet brewed coffee;Hell's Kitchen;Morning;12
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Bakery;Oatmeal Scone;Scone;Astoria;Morning;3
2023/03/07;Mar;2023-Mar;Tue;3;2;2;Tea;Peppermint Rg;Brewed herbal tea;Lower Manhattan;Morning;5
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Tea;Earl Grey Lg;Brewed Black tea;Astoria;Morning;6
2023/03/07;Mar;2023-Mar;Tue;3;1;1;Bakery;Hazelnut Biscotti;Biscotti;Astoria;Morning;3,25
